sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note
7763050,776,Gainesville City,3050,Gainesville High School,16544337.4,1389213.56,15155123.84,1504392.6,7756,0.276899993419647,10089021.66,748833.15,9340188.51,0,0,0,2850969.5,207351.890625,2643618,19395308,1596565.5,17798742,2148,9029.4697265625,743.280029296875,8286.1904296875,22779100.86,3129400.48,19649700.38,32153907.84,7697,0.298000007867813,19374893.44,5421465.91,13953427.53,0,0,0,5773718.5,1615596.875,4158121.5,28552820,4744997.5,23807822,2294,12446.740234375,2068.43994140625,10378.2998046875,26001111.28,2410908.07,23590203.21,16570154.11,7870,0.299400001764297,22017144.37,5081291.07,16935853.3,0,0,0,6591933,1521338.5,5070594.5,32593044,3932246.5,28660798,2356,13834.0595703125,1669.0400390625,12165.01953125,2024,63.7,71.1,73.3,11770.09,10276.5,1493.59,69.4,3,
673102,673,Hart County,102,North Hart Elementary School,4653403.62,218053.81,4435349.81,691552.73,3429,0.165900006890297,4850142.52,929967.96,3920174.56,0,0,0,804638.6875,154281.6875,650357,5458042.5,372335.5,5085707,569,9592.33984375,654.369995117188,8937.9697265625,6069292.97,821166.09,5248126.88,968267.24,3508,0.172199994325638,5779669.51,1269776.95,4509892.56,0,0,0,995259.0625,218655.578125,776603.5,7064552,1039821.6875,6024730.5,604,11696.2802734375,1721.56005859375,9974.7197265625,6591965.12,888388.68,5703576.44,1511385.45,3619,0.17679999768734,7818600.59,2584410.85,5234189.74,0,0,0,1382328.625,456923.84375,925404.75,7974293.5,1345312.5,6628981,640,12459.830078125,2102.05004882813,10357.7802734375,2024,86.1,83.4,79.1,11249.48,9756.82,1492.66,82.9,4,
6225050,622,Carroll County,5050,Central Elementary School,7577580.21,599806.33,6977773.88000001,1295048.16,14429,0.062899999320507,27240274.11,3427133.44,23813140.67,0,0,0,1713413.25,215566.6875,1497846.5,9290993,815373,8475620,907,10243.650390625,898.97998046875,9344.669921875,9039679.44999999,973066.34,8066613.11,3683506.82,15321,0.0573999993503094,38827539.59,14837452.14,23990087.45,0,0,0,2228700.75,851669.75,1377031,11268380,1824736.125,9443644,879,12819.5400390625,2075.919921875,10743.6201171875,9815635.20999999,690674.7,9124960.51000001,4130317.48,15628,0.0570000000298023,41793159.54,11324151.05,30469008.49,0,0,0,2382210,645476.625,1736733.5,12197845,1336151.375,10861694,891,13690.0595703125,1499.60998535156,12190.4501953125,2024,87.5,86.8,86.1,12251.08,10759.58,1491.5,86.8,3.5,
679195,679,Jasper County,195,Jasper County Primary School,4369563.86,369825.63,3999738.23,1599017.2,2262,0.22409999370575,3024203.77,514709.13,2509494.64,0,0,0,677724.0625,115346.3125,562377.75,5047288,485171.9375,4562116,507,9955.2001953125,956.950012207031,8998.259765625,5364794.54,277621.78,5087172.76,4130179.75,2450,0.216700002551079,6267910.41,2651865.83,3616044.58,0,0,0,1358256.25,574659.3125,783596.875,6723051,852281.0625,5870769.5,531,12661.1103515625,1605.05004882813,11056.0595703125,6623251.29,410518.96,6212732.33,2973280.66,2496,0.215900003910065,7332216.48,2859027.03,4473189.45,0,0,0,1583025.625,617263.9375,965761.625,8206277,1027782.875,7178494,539,15225,1906.82995605469,13318.169921875,2024,79.5,60.9,69.9,12613.77,11124.16,1489.61,70.1,3,
667309,667,Gwinnett County,309,Rosebud Elementary School,7826783.07,633233.99,7193549.08,1266254.37,177611,0.00579999992623925,246406368.94,15612572.7,230793796.25,0,0,0,1429156.875,90552.921875,1338604,9255940,723786.9375,8532153,1039,8908.509765625,696.619995117188,8211.8896484375,10459277.73,1281760.9,9177516.83,1970101.23,179696,0.00540000014007092,372162694.65,93338744.72,278823949.93,0,0,0,2009678.625,504029.25,1505649.375,12468956,1785790.125,10683166,969,12867.8603515625,1842.92004394531,11024.9404296875,12347063.81,1486208.74,10860855.07,2559571.53,179892,0.00540000014007092,369587289.45,74505766.31,295081523.14,0,0,0,1995771.375,402331.15625,1593440.25,14342835,1888539.875,12454295,980,14635.5498046875,1927.07995605469,12708.4599609375,2024,88.1,75.5,80.6,12137.31,10648.43,1488.87,81.4,3.5,
7612564,761,Atlanta Public Schools,2564,Mary Lin Elementary School,5991522.78,60391.71,5931131.07,177018.91,40154,0.016499999910593,189665292.71,16112002.97,173553289.72,0,0,0,3139306.75,265848.0625,2873458.75,9130830,326239.78125,8804590,662,13792.7900390625,492.809997558594,13299.990234375,6562200.71,166727.21,6395473.5,187341.67,37162,0.0168999992311001,317658619.62,69701144.91,247957474.72,0,0,0,5368430.5,1177949.25,4190481.25,11930631,1344676.5,10585955,628,18997.8203125,2141.19995117188,16856.619140625,7159660.05,198267.94,6961392.11,178647.16,37529,0.0136000001803041,361642054.67,54006398.81,307635655.84,0,0,0,4918332,734487.0625,4183845,12077992,932755,11145237,509,23728.869140625,1832.52001953125,21896.33984375,2024,99.1,95.9,87.3,18839.83,17350.98,1488.84,94.1,3,
644675,644,DeKalb County,675,Woodridge Elementary School,4475592.03,189244.89,4286347.14,413579.79,92113,0.0052000000141561,310061613.73,27546096.05,282515517.69,0,0,0,1614356,143239.703125,1471116.375,6089948,332484.59375,5757463.5,483,12608.58984375,688.369995117188,11920.2099609375,4389165.51,277639.45,4111526.06,433255.63,84984,0.0052000000141561,415680236.8,66572340.14,349107896.65,0,0,0,2161537.25,346176.15625,1815361.125,6550703,623815.625,5926887,444,14753.83984375,1404.98999023438,13348.83984375,4903019.12,436948.9,4466070.22,520069.17,83863,0.0044999998062849,475158386.419999,103497330.34,371661056.08,0,0,0,2138212.75,465737.96875,1672474.625,7041232,902686.875,6138545,381,18480.919921875,2369.26000976563,16111.669921875,2024,50.6,68.7,69.5,15281.12,13793.57,1487.54,62.9,1.5,
679100,679,Jasper County,100,Washington Park Elementary School,3737912.98,337926.5,3399986.48,491188.26,2262,0.234300002455711,3024203.77,514709.13,2509494.64,0,0,0,708570.9375,120596.3515625,587974.625,4446484,458522.84375,3987961,530,8389.58984375,865.140014648438,7524.4501953125,4528821.76,288924.67,4239897.09,950707.25,2450,0.230199992656708,6267910.41,2651865.83,3616044.58,0,0,0,1442872.875,610459.5,832413.4375,5971694.5,899384.1875,5072310.5,564,10588.1103515625,1594.65002441406,8993.4599609375,5678051.24,481904.61,5196146.63,1089128.85,2496,0.228400006890297,7332216.48,2859027.03,4473189.45,0,0,0,1674678.25,653001.8125,1021676.5,7352729.5,1134906.375,6217823,570,12899.5302734375,1991.06005859375,10908.4599609375,2024,76.2,65.6,74.8,10625.74,9142.12,1483.62,72.2,4,
609291,609,Ben Hill County,291,Fitzgerald High School School College and Career Academy,6955227.18,789710.19,6165516.99,710859.06,2946,0.279700011014938,5077864.11,556330.78,4521533.33,0,0,0,1420278.625,155605.71875,1264672.875,8375506,945315.9375,7430190,824,10164.4501953125,1147.22998046875,9017.2197265625,10138838.13,1587191.69,8551646.44,1036718.15,2803,0.307200014591217,7332856.74,369030.43,6963826.31,0,0,0,2252653.75,113366.15625,2139287.5,12391492,1700557.875,10690934,861,14391.98046875,1975.09997558594,12416.8798828125,9001690.27,818386.74,8183303.53,990844.76,2756,0.317099988460541,8103196.41,1079445.02,7023751.39,0,0,0,2569523.5,342292,2227231.5,11571214,1160678.75,10410535,874,13239.3798828125,1328.01000976563,11911.3701171875,2024,71.6,79.9,62.5,12598.6,11115.16,1483.45,71.3,3,
644108,644,DeKalb County,108,Princeton Elementary School,6446207.79,362917.11,6083290.68,521007.65,92113,0.00800000037997961,310061613.73,27546096.05,282515517.69,0,0,0,2483633.75,220368.78125,2263265,8929842,583285.875,8346555.5,740,12067.349609375,788.219970703125,11279.1298828125,6227633.82,541055.15,5686578.67,559462.64,84984,0.00820000004023314,415680236.8,66572340.14,349107896.65,0,0,0,3408578,545893.1875,2862684.75,9636212,1086948.375,8549263,699,13785.7099609375,1555,12230.7099609375,7197806.38,643847.8,6553958.58,821858.4,83863,0.00889999978244305,475158386.419999,103497330.34,371661056.08,0,0,0,4228909.5,921126.1875,3307783.25,11426716,1564974,9861742,744,15358.490234375,2103.4599609375,13255.0302734375,2024,67.1,70.4,75.4,13737.18,12254.96,1482.23,71,2.5,
657102,657,Floyd County,102,Johnson Elementary,4241138.85,190162.89,4050975.96,735568.26,9216,0.0538999997079372,14765561.09,1069005.3,13696555.79,0,0,0,795863.75,57619.38671875,738244.375,5037002.5,247782.28125,4789220.5,497,10134.8095703125,498.559997558594,9636.259765625,4918014.46,540471.32,4377543.14,965733.45,8501,0.0502000004053116,23759873.65,7672390.12,16087483.53,0,0,0,1192745.625,385154,807591.6875,6110760,925625.3125,5185135,427,14310.91015625,2167.73999023438,12143.169921875,5159885.61,457028.77,4702856.84,823612.89,8424,0.0483999997377396,24012759.77,5553654.15,18459105.62,0,0,0,1162217.625,268796.875,893420.6875,6322103,725825.625,5596277.5,408,15495.349609375,1778.97998046875,13716.3701171875,2024,97.9,96.1,93.2,13313.69,11831.93,1481.76,95.7,3.5,
6675054,667,Gwinnett County,5054,Lawrenceville Elementary School,6395299.56,469885.38,5925414.18,1215041.74,177611,0.00359999993816018,246406368.94,15612572.7,230793796.25,0,0,0,887062.9375,56205.26171875,830857.625,7282362.5,526090.625,6756272,643,11325.599609375,818.179992675781,10507.419921875,7623930.59,866478.55,6757452.04,1654353.06,179696,0.00359999993816018,372162694.65,93338744.72,278823949.93,0,0,0,1339785.625,336019.46875,1003766.1875,8963716,1202498,7761218,648,13832.900390625,1855.7099609375,11977.1904296875,8555877.51,894117.89,7661759.62,1814039.51,179892,0.00370000000111759,369587289.45,74505766.31,295081523.14,0,0,0,1367473,275671.34375,1091801.625,9923351,1169789.25,8753561,661,15012.6298828125,1769.72998046875,13242.91015625,2024,56.2,65.4,80.8,13390.38,11909.17,1481.21,67.5,2,
660503,660,Fulton County,503,Liberty Point Elementary School,7377984.01,165688.41,7212295.6,770250.1,87514,0.00779999978840351,166976381.8,13164729.4,153811652.4,0,0,0,1302415.75,102684.8828125,1199730.875,8680400,268373.28125,8412026,683,12709.2197265625,392.929992675781,12316.2900390625,8221421.66,859394.55,7362027.11,1475184.26,83128,0.00789999961853027,223313189.37,56634970.96,166678218.41,0,0,0,1764174.125,447416.25,1316757.875,9985596,1306810.75,8678785,653,15291.8798828125,2001.23999023438,13290.6396484375,9249019.31,806282.27,8442737.04,1339186.98,81997,0.00839999970048666,304578707.36,70978604.54,233600102.84,0,0,0,2558461,596220.25,1962240.75,11807480,1402502.5,10404978,685,17237.19921875,2047.44995117188,15189.75,2024,80.1,74.2,83.5,15079.43,13598.89,1480.54,79.3,2,
638195,638,Coweta County,195,Jefferson Parkway Elementary School,4867614.62,342999.69,4524614.93,1248649.86,22160,0.0199999995529652,18656621.12,2232270.61,16424350.51,0,0,0,373132.40625,44645.41015625,328487,5240747,387645.09375,4853102,444,11803.48046875,873.070007324219,10930.41015625,6018902.65,550344.17,5468558.48,1220050.12,22465,0.0193000007420778,27960967,5828812.92,22132154.08,0,0,0,539646.6875,112496.09375,427150.59375,6558549.5,662840.25,5895709,434,15111.8701171875,1527.28002929688,13584.580078125,6760962.33,747889.8,6013072.53,2008709.04,22302,0.0192000009119511,30298399.86,6260695.28,24037704.58,0,0,0,606132.875,125248.046875,480884.84375,7367095,873137.8125,6493957.5,428,17212.83984375,2040.0400390625,15172.7998046875,2024,62.5,67.5,77.8,14709.4,13229.26,1480.13,69.3,1.5,
715310,715,Polk County,310,Youngs Grove Elementary School,4134476.03,217140.04,3917335.99,638124.07,7504,0.066100001335144,11758154.25,2637265.16,9120889.09,0,0,0,777214,174323.234375,602890.75,4911690,391463.28125,4520226.5,496,9902.599609375,789.239990234375,9113.3603515625,4835769.36,589377.78,4246391.58,860499.27,7495,0.060699999332428,22468531.16,9161051.86,13307479.3,0,0,0,1363839.875,556075.8125,807764,6199609,1145453.625,5054155.5,455,13625.509765625,2517.47998046875,11108.0302734375,5946607.66,253585.23,5693022.43,1004458.44,7525,0.0623000003397465,18229838.32,4358556.9,13871281.42,0,0,0,1135718.875,271538.09375,864180.8125,7082326.5,525123.3125,6557203,469,15100.91015625,1119.67004394531,13981.240234375,2024,61.2,70.3,63.5,12876.34,11400.88,1475.46,65,2.5,
663198,663,Glynn County,198,Satilla Marsh Elementary School,6544561.56,350603.66,6193957.9,1550105.58,12724,0.0615000016987324,16890954.74,2018166.89,14872787.85,0,0,0,1038793.75,124117.265625,914676.5,7583355.5,474720.9375,7108634.5,782,9697.3896484375,607.059997558594,9090.330078125,7227803.53,861534.73,6366268.8,1454376,12316,0.0564999990165234,26808029.51,10523748.77,16284280.74,0,0,0,1514653.625,594591.8125,920061.875,8742457,1456126.5,7286330.5,696,12561,2092.13989257813,10468.8701171875,7871429.03,823173.95,7048255.08,10235264.82,12201,0.0557000003755093,26931546.73,6296604.90000001,20634941.83,0,0,0,1500087.125,350720.90625,1149366.25,9371516,1173894.875,8197621.5,680,13781.6396484375,1726.31994628906,12055.330078125,2024,86.7,87,88.6,12013.34,10538.18,1475.17,87.4,3.5,
