sys_sch,systemid,systemname,schoolid,schoolname,amount_19,Federal_Amt_19,State_Local_Amt_19,excluded_19,dist_enroll_19,weight_19,centralcost_19,central_fed_amt_19,central_state_amt_19,Charter_Dist_Allocation_19,Charter_Fed_Dist_Allocation_19,Charter_State_Dist_Allocation_19,total_weighted_cc_19,total_weighted_cc_fed_19,total_weighted_cc_state_19,school_with_cc_19,school_with_cc_fed_19,school_with_cc_state_19,k12_enrollment_19,school_ppe_19,school_ppe_fed_19,school_ppe_sl_19,amount_23,Federal_Amt_23,State_Local_Amt_23,excluded_23,dist_enroll_23,weight_23,centralcost_23,central_fed_amt_23,central_state_amt_23,Charter_Dist_Allocation_23,Charter_Fed_Dist_Allocation_23,Charter_State_Dist_Allocation_23,total_weighted_cc_23,total_weighted_cc_fed_23,total_weighted_cc_state_23,school_with_cc_23,school_with_cc_fed_23,school_with_cc_state_23,k12_enrollment_23,school_ppe_23,school_ppe_fed_23,school_ppe_sl_23,amount_24,Federal_Amt_24,State_Local_Amt_24,excluded_24,dist_enroll_24,weight_24,centralcost_24,central_fed_amt_24,central_state_amt_24,Charter_Dist_Allocation_24,Charter_Fed_Dist_Allocation_24,Charter_State_Dist_Allocation_24,total_weighted_cc_24,total_weighted_cc_fed_24,total_weighted_cc_state_24,school_with_cc_24,school_with_cc_fed_24,school_with_cc_state_24,k12_enrollment_24,school_ppe_24,school_ppe_fed_24,school_ppe_sl_24,schoolyear,single_score_24,single_score_23,singlescore_19,PPE_Avg,State_Local_Exp_PPE_Avg,Federal_Exp_PPE_Avg,SS_Avg,FESR,note,Location ZIP [Public School] 2023-24,source_file
761100,761,Atlanta Public Schools,100,Herman J. Russell West End Academy,5960726.58,393217.97,5567508.61,184894.5,40154.0,0.0120000001043081,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2275983.5,193344.03125,2082639.5,8236710.0,586562.0,7650148.0,480.0,17159.810546875,1222.0,15937.8095703125,6408227.9,471610.44,5936617.46,-116138.01,37162.0,0.0107000004500151,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,3398947.25,745802.3125,2653145.0,9807175.0,1217412.75,8589762.0,399.0,24579.390625,3051.15991210938,21528.220703125,7636683.94,685019.8,6951664.14,90396.27,37529.0,0.009800000116229,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,3544092.25,529262.6875,3014829.5,11180776.0,1214282.5,9966494.0,366,30548.5703125,3317.7099609375,27230.859375,2024,62.8,55.0,66.1,24095.92,21565.63,2530.29,61.3,1.5,,30310,School_FESR_FY24_for_Display.csv
6604056,660,Fulton County,4056,High Point Elementary School,6444014.44,126284.1,6317730.34,645765.99,87514.0,0.0076999999582767,166976381.8,13164729.4,153811652.4,0.0,0.0,0.0,1285718.125,101368.4140625,1184349.75,7729732.5,227652.515625,7502080.0,677.0,11417.6298828125,336.269989013672,11081.3603515625,7245566.96,510345.57,6735221.39,1519270.74,83128.0,0.0076000001281499,223313189.37,56634970.96,166678218.41,0.0,0.0,0.0,1697180.25,430425.78125,1266754.5,8942747.0,940771.375,8001976.0,631.0,14172.33984375,1490.92004394531,12681.419921875,8058028.88,576158.14,7481870.74,824802.22,81997.0,0.0076000001281499,304578707.36,70978604.54,233600102.84,0.0,0.0,0.0,2314798.25,539437.375,1775360.75,10372827.0,1115595.5,9257231.0,621,16703.4296875,1796.44995117188,14906.9697265625,2024,71.8,78.3,89.4,14097.8,12889.92,1207.88,79.8,2.5,,30342,School_FESR_FY24_for_Display.csv
644805,644,DeKalb County,805,International Community School,168490.27,168490.27,0.0,0.0,92113.0,0.0046999999321997,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1459121.625,129466.6484375,1329654.875,1627611.875,297956.90625,1329654.875,431.0,3776.36010742188,691.320007324219,3085.05004882813,7192687.98,380930.47,6811757.51,5631756.48,84984.0,0.0052999998442828,415680236.8,66572340.14,349107896.65,222454.27,11781.35,210672.91,222454.265625,11781.349609375,210672.90625,7415142.0,392711.8125,7022430.5,448.0,16551.66015625,876.590026855469,15675.0703125,7748233.25,562184.45,7186048.8,0.0,83863.0,0.0055999998003244,475158386.419999,103497330.34,371661056.08,239636.08,17387.15,222248.93,239636.078125,17387.150390625,222248.9375,7987869.5,579571.625,7408297.5,473,16887.669921875,1225.31005859375,15662.3603515625,2024,71.9,82.4,76.7,12405.23,11474.16,931.07,77.0,3.0,,30033,School_FESR_FY24_for_Display.csv
667395,667,Gwinnett County,395,Jackson Elementary School,10746039.04,568495.08,10177543.96,1660100.48,177611.0,0.0086000002920627,246406368.94,15612572.7,230793796.25,0.0,0.0,0.0,2119094.75,134268.125,1984826.75,12865134.0,702763.1875,12162371.0,1526.0,8430.6298828125,460.529998779297,7970.10009765625,14207665.68,1288632.6,12919033.08,3382616.57,179696.0,0.0082999998703599,372162694.65,93338744.72,278823949.93,0.0,0.0,0.0,3088950.25,774711.5625,2314238.75,17296616.0,2063344.125,15233272.0,1487.0,11631.8896484375,1387.58996582031,10244.2998046875,15496737.47,1128078.84,14368658.63,3231805.26,179892.0,0.0080000003799796,369587289.45,74505766.31,295081523.14,0.0,0.0,0.0,2956698.5,596046.1875,2360652.25,18453436.0,1724125.0,16729311.0,1448,12744.08984375,1190.68994140625,11553.3896484375,2024,87.1,82.0,76.3,10935.54,9922.6,1012.94,81.8,4.0,,30327,School_FESR_FY24_for_Display.csv
761282,761,Atlanta Public Schools,282,Jean Childs Young Middle School,9135480.05,695040.08,8440439.97,190335.8,40154.0,0.0198999997228384,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3774339.25,320628.84375,3453710.5,12909819.0,1015668.9375,11894150.0,798.0,16177.7197265625,1272.77001953125,14904.9501953125,10451104.61,1249951.79,9201152.82,42965.93,37162.0,0.0200999993830919,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,6384938.0,1400993.0,4983945.0,16836042.0,2650944.75,14185098.0,747.0,22538.2109375,3548.7900390625,18989.419921875,11596445.01,1035623.63,10560821.38,256309.91,37529.0,0.0175000000745058,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,6328736.0,945112.0,5383624.0,17925182.0,1980735.625,15944445.0,656,27324.970703125,3019.40991210938,24305.560546875,2024,47.8,59.0,54.0,22013.63,19399.98,2613.66,53.6,1.0,,30311,School_FESR_FY24_for_Display.csv
7611418,761,Atlanta Public Schools,1418,John Lewis Invictus Academy,6265266.42,420264.8,5845001.62,207668.46,40154.0,0.016499999910593,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,3129477.25,265848.0625,2863629.25,9394744.0,686112.875,8708631.0,662.0,14191.4599609375,1036.42004394531,13155.0302734375,10763828.84,1152946.2,9610882.64,119194.32,37162.0,0.0221999995410442,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,7052021.0,1547365.375,5504656.0,17815850.0,2700311.5,15115539.0,825.0,21594.970703125,3273.10009765625,18321.869140625,12711360.05,1235144.85,11476215.2,164162.82,37529.0,0.0197000000625849,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,7124348.5,1063926.0,6060422.5,19835708.0,2299070.75,17536638.0,738,26877.650390625,3115.27001953125,23762.380859375,2024,49.3,57.8,54.9,20888.03,18413.09,2474.93,54.0,1.0,,30318,School_FESR_FY24_for_Display.csv
6111310,611,Bibb County,1310,John Robert Lewis Elementary School,,,,,,,,,,,,,,,,,,,,,,,6804815.44,1621942.33,5182873.11,1038030.81,20476.0,0.033100001513958,79677706.86,32449456.68,47228250.18,0.0,0.0,0.0,2637332.25,1074077.125,1563255.125,9442148.0,2696019.5,6746128.0,677.0,13947.0400390625,3982.30004882813,9964.740234375,6548512.08,1240770.93,5307741.15000001,1172833.64,20447.0,0.0328000001609325,76258279.9599999,21565558.9,54692721.06,0.0,0.0,0.0,2501271.5,707350.3125,1793921.25,9049784.0,1948121.25,7101662.5,671,13487.009765625,2903.31005859375,10583.7001953125,2024,43.6,64.4,,,,,,,This school is missing one or more years of PPE or Single Score data,30319,School_FESR_FY24_for_Display.csv
761104,761,Atlanta Public Schools,104,John Wesley Dobbs Elementary School,5934808.1,754691.45,5180116.65,312170.18,40154.0,0.0109000001102686,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2073877.625,175620.828125,1898256.75,8008686.0,930312.25,7078373.5,438.0,18284.669921875,2124.0,16160.669921875,5992354.59,920659.67,5071694.92,268852.58,37162.0,0.0089999996125698,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2858927.5,627310.25,2231617.25,8851282.0,1547969.875,7303312.0,334.0,26500.83984375,4634.64013671875,21866.19921875,7529770.37,957439.14,6572331.23,613290.3,37529.0,0.0076999999582767,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2784643.75,415849.28125,2368794.5,10314414.0,1373288.375,8941126.0,288,35813.94140625,4768.35986328125,31045.580078125,2024,64.1,69.3,57.6,26866.48,23024.15,3842.33,63.7,1.5,,30315,School_FESR_FY24_for_Display.csv
7615562,761,Atlanta Public Schools,5562,Joseph Humphries Elementary School,4171679.63,346585.42,3825094.21,557768.55,40154.0,0.0070000002160668,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,1331817.375,112784.0234375,1219033.375,5503497.0,459369.4375,5044127.5,280.0,19655.349609375,1640.60998535156,18014.740234375,5047095.21,549217.05,4497878.16,154585.63,37162.0,0.0065000001341104,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2064781.125,453057.4375,1611723.625,7111876.5,1002274.5,6109602.0,242.0,29387.919921875,4141.6298828125,25246.2890625,5587679.43,398988.09,5188691.34,190135.71,37529.0,0.0063999998383224,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2314509.0,345640.9375,1968868.125,7902188.5,744629.0,7157559.5,239,33063.55078125,3115.60009765625,29947.94921875,2024,50.4,73.1,68.6,27368.94,24402.99,2965.95,64.0,1.5,,30315,School_FESR_FY24_for_Display.csv
761288,761,Atlanta Public Schools,288,Judson Price Middle School,5719506.75,257001.99,5462504.76,14514.34,40154.0,0.0094999996945262,189665292.71,16112002.97,173553289.72,176891.96,7948.52,168943.45,176891.953125,7948.52001953125,168943.453125,5896398.5,264950.5,5631448.0,381.0,15476.1103515625,695.409973144531,14780.7001953125,6380356.24,833911.66,5546444.58,25083.6,37162.0,0.0076000001281499,317658619.62,69701144.91,247957474.72,197330.61,25791.08,171539.52,197330.609375,25791.080078125,171539.515625,6577687.0,859702.75,5717984.0,283.0,23242.7109375,3037.82006835938,20204.890625,7847891.98,1682865.39,6165026.59,481989.69,37529.0,0.0071999998763203,361642054.67,54006398.81,307635655.84,242718.31,52047.38,190670.93,242718.3125,52047.37890625,190670.9375,8090610.5,1734912.75,6355697.5,271,29854.650390625,6401.89013671875,23452.759765625,2024,72.0,65.0,56.6,22857.82,19479.45,3378.37,64.5,1.5,,30315,School_FESR_FY24_for_Display.csv
6444059,644,DeKalb County,4059,Kelley Lake Elementary School,4208474.9,224360.81,3984114.09,312988.78,92113.0,0.0035999999381601,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1117646.625,99165.9453125,1018480.8125,5326121.5,323526.75,5002595.0,334.0,15946.4697265625,968.640014648438,14977.830078125,4128135.78,200498.9,3927636.88,428202.44,84984.0,0.003400000045076,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1413312.875,226345.953125,1186966.875,5541448.5,426844.84375,5114604.0,293.0,18912.7890625,1456.81005859375,17455.990234375,4257002.39,362841.84,3894160.55,363408.77,83863.0,0.0024999999441206,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,1187896.0,258743.3125,929152.625,5444898.5,621585.125,4823313.0,207,26303.859375,3002.830078125,23301.029296875,2024,88.6,84.9,74.4,20387.71,18578.28,1809.43,82.6,2.5,,30032,School_FESR_FY24_for_Display.csv
7611417,761,Atlanta Public Schools,1417,Kindezi Old 4th Ward,9657453.66,626685.71,9030767.95,1720267.64,40154.0,0.0124000003561378,189665292.71,16112002.97,173553289.72,298684.13,19382.03,279302.1,303904.78125,19382.029296875,284522.75,9961359.0,646067.75,9315291.0,497.0,20042.98046875,1299.93994140625,18743.0390625,8973625.18,1314520.73,7659104.45,4422238.92,37162.0,0.0116999996826053,317658619.62,69701144.91,247957474.72,277534.8,40655.28,236879.52,277534.8125,40655.28125,236879.515625,9251160.0,1355176.0,7895984.0,434.0,21316.0390625,3122.53002929688,18193.509765625,9759513.21,2869043.45,6890469.76,8292768.65,37529.0,0.0103000001981854,361642054.67,54006398.81,307635655.84,301840.61,88733.3,213107.31,301840.625,88733.296875,213107.3125,10061354.0,2957776.75,7103577.0,385,26133.390625,7682.5400390625,18450.849609375,2024,63.8,49.8,71.9,22497.47,18462.47,4035.0,61.8,1.5,,30308,School_FESR_FY24_for_Display.csv
761212,761,Atlanta Public Schools,212,Kipp Atlanta Collegiate Charter School,9933970.12,515040.44,9418929.68,3534336.89,40154.0,0.0193000007420778,189665292.71,16112002.97,173553289.72,307236.19,15929.09,291307.1,418914.78125,15929.08984375,402985.6875,10352885.0,530969.5,9821916.0,775.0,13358.5595703125,685.119995117188,12673.4404296875,15556239.89,2771406.89,12784833.0,2534523.9,37162.0,0.0217000003904104,317658619.62,69701144.91,247957474.72,481120.82,85713.62,395407.21,1023787.0625,132304.25,891482.8125,16580027.0,2903711.25,13676316.0,806.0,20570.75,3602.6201171875,16968.130859375,14129387.57,1408328.14,12721059.43,3604611.8,37529.0,0.0221999995410442,361642054.67,54006398.81,307635655.84,436991.37,43556.54,393434.83,436991.375,43556.5390625,393434.84375,14566379.0,1451884.625,13114494.0,832,17507.669921875,1745.05004882813,15762.6103515625,2024,59.5,49.4,66.9,17145.66,15134.73,2010.93,58.6,1.0,,30314,School_FESR_FY24_for_Display.csv
7611422,761,Atlanta Public Schools,1422,KIPP Soul Academy,,,,,,,,,,,,,,,,,,,,,,,5600898.99,1081413.08,4519485.91,1327284.89,37162.0,0.008500000461936,317658619.62,69701144.91,247957474.72,173223.68,33445.77,139777.91,173223.6875,33445.76953125,139777.90625,5774122.5,1114858.875,4659264.0,315.0,18330.55078125,3539.22998046875,14791.3095703125,6766162.19,644962.3,6121199.89,1827419.75,37529.0,0.0092000002041459,361642054.67,54006398.81,307635655.84,209262.75,19947.29,189315.46,209262.75,19947.2890625,189315.453125,6975425.0,664909.5625,6310515.5,344,20277.400390625,1932.88000488281,18344.51953125,2024,65.3,60.9,,,,,,,This school is missing one or more years of PPE or Single Score data,30331,School_FESR_FY24_for_Display.csv
7611419,761,Atlanta Public Schools,1419,KIPP Soul Primary,2305533.8,89154.52,2216379.28,212217.93,40154.0,0.0027999999001622,189665292.71,16112002.97,173553289.72,71305.17,2757.36,68547.81,73018.203125,2757.36010742188,70260.84375,2378552.0,91911.8828125,2286640.0,114.0,20864.490234375,806.239990234375,20058.25,6178100.39,747334.7,5430765.69,4505666.82,37162.0,0.0121999997645617,317658619.62,69701144.91,247957474.72,191075.27,23113.44,167961.83,191075.265625,23113.439453125,167961.828125,6369175.5,770448.125,5598727.5,452.0,14091.099609375,1704.53002929688,12386.5703125,6250850.65,758511.73,5492338.92,4677766.61,37529.0,0.0109000001102686,361642054.67,54006398.81,307635655.84,193325.28,23459.13,169866.15,193325.28125,23459.130859375,169866.15625,6444176.0,781970.875,5662205.0,410,15717.5,1907.25,13810.259765625,2024,51.4,41.6,,16891.03,15418.36,1472.67,,,This school is missing one or more years of PPE or Single Score data,30331,School_FESR_FY24_for_Display.csv
660204,660,Fulton County,204,KIPP South Fulton Academy School,3524907.85,0.0,3524907.85,464383.14,87514.0,0.0038000000640749,166976381.8,13164729.4,153811652.4,109017.77,0.0,109017.77,109082.328125,50025.97265625,109082.328125,3633990.0,50025.97265625,3633990.0,329.0,11045.5595703125,152.050003051758,11045.5595703125,7169322.02,910813.73,6258508.29,416185.15,83128.0,0.0043999999761581,223313189.37,56634970.96,166678218.41,221731.61,28169.5,193562.11,238483.546875,28169.5,210314.046875,7407805.5,938983.25,6468822.5,364.0,20351.109375,2579.6201171875,17771.490234375,7275947.07,362761.68,6913185.39,431980.48,81997.0,0.0046000001020729,304578707.36,70978604.54,233600102.84,225029.29,11219.43,213809.86,225029.296875,11219.4296875,213809.859375,7500976.5,373981.125,7126995.0,380,19739.41015625,984.159973144531,18755.25,2024,81.2,75.5,91.8,17045.36,15857.43,1238.61,82.8,2.5,,30344,School_FESR_FY24_for_Display.csv
761115,761,Atlanta Public Schools,115,Kipp Strive Charter School,5238958.91,310791.92,4928166.99,3740575.6,40154.0,0.0097000002861022,189665292.71,16112002.97,173553289.72,162029.66,9612.12,152417.54,163497.96875,9612.1201171875,153885.859375,5402457.0,320404.03125,5082053.0,388.0,13923.8603515625,825.780029296875,13098.080078125,6936252.31,1518426.75,5417825.56,6283292.94,37162.0,0.0109000001102686,317658619.62,69701144.91,247957474.72,214523.27,46961.65,167561.62,214523.265625,46961.6484375,167561.625,7150775.5,1565388.375,5585387.0,404.0,17699.939453125,3874.71997070313,13825.2197265625,6450651.32,789603.38,5661047.94,6579438.07,37529.0,0.0108000002801418,361642054.67,54006398.81,307635655.84,199504.68,24420.72,175083.96,199504.6875,24420.720703125,175083.953125,6650156.0,814024.125,5836132.0,406,16379.6904296875,2004.98999023438,14374.7099609375,2024,63.0,64.8,80.8,16001.16,13766.0,2235.16,69.5,1.5,,30310,School_FESR_FY24_for_Display.csv
761213,761,Atlanta Public Schools,213,KIPP Strive Primary Charter School,6106804.36,645880.0,5460924.36,2522277.0,40154.0,0.0126000000163913,189665292.71,16112002.97,173553289.72,188870.24,19975.67,168894.57,196374.921875,19975.669921875,176399.25,6303179.0,665855.6875,5637323.5,506.0,12456.8798828125,1315.92004394531,11140.9599609375,7765078.85,1733920.65,6031158.2,10710291.24,37162.0,0.014299999922514,317658619.62,69701144.91,247957474.72,240157.08,53626.41,186530.67,240157.078125,53626.41015625,186530.671875,8005236.0,1787547.0,6217689.0,530.0,15104.2197265625,3372.72998046875,11731.490234375,7255714.68,927764.83,6327949.85,12696528.2,37529.0,0.0138999996706843,361642054.67,54006398.81,307635655.84,224403.55,28693.76,195709.79,224403.546875,28693.759765625,195709.796875,7480118.0,956458.5625,6523659.5,521,14357.23046875,1835.81005859375,12521.419921875,2024,56.4,64.8,73.8,13972.78,11797.96,2174.82,65.0,2.0,,30310,School_FESR_FY24_for_Display.csv
761122,761,Atlanta Public Schools,122,KIPP VISION Charter School,4287902.22,420862.82,3867039.4,1872930.35,40154.0,0.0091000003740191,189665292.71,16112002.97,173553289.72,132615.53,13016.38,119599.16,134002.265625,13016.3798828125,120985.890625,4421904.5,433879.1875,3988025.25,365.0,12114.8095703125,1188.7099609375,10926.099609375,6859523.63,1488386.1,5371137.53,4079714.08,37162.0,0.0108000002801418,317658619.62,69701144.91,247957474.72,212150.22,46032.56,166117.66,212150.21875,46032.55859375,166117.65625,7071674.0,1534418.625,5537255.0,402.0,17591.23046875,3816.9599609375,13774.26953125,7286573.9,1046061.18,6240512.72,5325180.3,37529.0,0.0107000004500151,361642054.67,54006398.81,307635655.84,225357.96,32352.41,193005.55,225357.953125,32352.41015625,193005.546875,7511932.0,1078413.625,6433518.5,403,18640.029296875,2675.9599609375,15964.0703125,2024,56.5,64.9,81.6,16115.36,13554.81,2560.54,67.7,1.5,,30315,School_FESR_FY24_for_Display.csv
761214,761,Atlanta Public Schools,214,KIPP Vision Primary Charter School,6228524.7,498756.9,5729767.8,2334201.72,40154.0,0.0124000003561378,189665292.71,16112002.97,173553289.72,192634.78,15425.47,177209.31,200017.109375,15425.4697265625,184591.640625,6428542.0,514182.375,5914359.5,498.0,12908.7197265625,1032.48999023438,11876.2197265625,7786589.49,1606580.11,6180009.38,10010453.65,37162.0,0.0135000003501773,317658619.62,69701144.91,247957474.72,240822.36,49688.04,191134.31,240822.359375,49688.0390625,191134.3125,8027412.0,1656268.125,6371143.5,500.0,16054.8203125,3312.5400390625,12742.2900390625,7054888.33,909607.58,6145280.75,11836043.16,37529.0,0.0127999996766448,361642054.67,54006398.81,307635655.84,218192.42,28132.19,190060.23,218192.421875,28132.189453125,190060.234375,7273081.0,937739.75,6335341.0,479,15183.8798828125,1957.69995117188,13226.1796875,2024,61.1,60.6,77.3,14715.81,12614.9,2100.91,66.3,1.5,,30315,School_FESR_FY24_for_Display.csv
761605,761,Atlanta Public Schools,605,KIPP WAYS Academy Charter School,4421458.24,336810.0,4084648.24,1662599.89,40154.0,0.0089999996125698,189665292.71,16112002.97,173553289.72,136746.13,10416.8,126329.33,138173.640625,10416.7998046875,127756.8515625,4559632.0,347226.8125,4212405.0,361.0,12630.5595703125,961.849975585938,11668.7099609375,6215380.95,1491386.85,4723994.1,6238356.66,37162.0,0.010499999858439,317658619.62,69701144.91,247957474.72,192228.28,46125.37,146102.91,192228.28125,46125.37109375,146102.90625,6407609.0,1537512.25,4870097.0,392.0,16345.9404296875,3922.22998046875,12423.7197265625,6713213.49,899090.88,5814122.61,7990932.58,37529.0,0.010499999858439,361642054.67,54006398.81,307635655.84,207625.16,27806.93,179818.23,207625.15625,27806.9296875,179818.234375,6920838.5,926897.8125,5993941.0,395,17521.109375,2346.580078125,15174.5302734375,2024,56.4,55.6,69.4,15499.2,13088.99,2410.22,60.5,1.5,,30314,School_FESR_FY24_for_Display.csv
761215,761,Atlanta Public Schools,215,Kipp WAYS Primary Charter School,6123895.51,320460.0,5803435.51,2027514.17,40154.0,0.0126000000163913,189665292.71,16112002.97,173553289.72,189398.83,9911.13,179487.7,196903.515625,9911.1298828125,186992.390625,6320799.0,330371.125,5990427.5,505.0,12516.4296875,654.200012207031,11862.23046875,7327054.66,1567298.9,5759755.76,11257419.87,37162.0,0.0127999996766448,317658619.62,69701144.91,247957474.72,226609.94,48473.16,178136.78,226609.9375,48473.16015625,178136.78125,7553664.5,1615772.0,5937892.5,477.0,15835.76953125,3387.36010742188,12448.41015625,6978860.06,888501.97,6090358.09,13141219.21,37529.0,0.0129000004380941,361642054.67,54006398.81,307635655.84,215841.03,27479.44,188361.59,215841.03125,27479.439453125,188361.59375,7194701.0,915981.4375,6278719.5,484,14865.080078125,1892.52001953125,12972.5595703125,2024,47.8,62.5,79.1,14405.76,12427.73,1978.03,63.1,2.0,,30314,School_FESR_FY24_for_Display.csv
644288,644,DeKalb County,288,Kittredge Magnet School,7888501.53,352945.7,7535555.83,533721.5,92113.0,0.0052000000141561,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1616416.625,143279.921875,1473136.875,9504918.0,496225.625,9008693.0,482.0,19719.75,1029.51000976563,18690.23046875,4857756.46,68520.71,4789235.75,241174.19,84984.0,0.0059000002220273,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,2459060.0,392795.5,2066264.5,7316816.5,461316.21875,6855500.5,502.0,14575.330078125,918.960021972656,13656.3798828125,5374676.56,190151.59,5184524.97,278268.87,83863.0,0.0065999999642372,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,3136045.25,683082.375,2452963.0,8510722.0,873233.9375,7637488.0,551,15445.9599609375,1584.81994628906,13861.1396484375,2024,99.6,99.9,98.9,16580.35,15402.58,1177.76,99.5,3.0,,30329,School_FESR_FY24_for_Display.csv
7611064,761,Atlanta Public Schools,1064,L. O. Kimberly Elementary School,5733074.1,264019.82,5469054.28,204951.62,40154.0,0.0113000003620982,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2149947.75,182065.640625,1967882.0,7883022.0,446085.46875,7436936.5,453.0,17401.810546875,984.739990234375,16417.080078125,5576050.42,444245.1,5131805.32,271960.05,37162.0,0.0083999997004866,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,2668332.25,585489.625,2082842.75,8244382.5,1029734.75,7214648.0,314.0,26256.0,3279.40991210938,22976.58984375,6530807.06,657062.6,5873744.46,242444.09,37529.0,0.0074000000022351,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,2676151.25,399647.34375,2276503.75,9206958.0,1056710.0,8150248.0,279,32999.8515625,3787.48999023438,29212.359375,2024,76.3,70.4,61.2,25552.55,22868.68,2683.88,69.3,1.5,,30311,School_FESR_FY24_for_Display.csv
636189,636,Columbia County,189,Lakeside High School,12474505.73,375575.99,12098929.74,2946788.27,27218.0,0.0687000006437302,30427115.1,2543273.61,27883841.49,0.0,0.0,0.0,2228001.75,174722.90625,2053278.75,14702508.0,550298.875,14152209.0,1869.0,7866.509765625,294.429992675781,7572.080078125,15539442.82,802327.28,14737115.54,4685539.05,28593.0,0.0678000003099442,47697724.45,6483937.32,41213787.13,0.0,0.0,0.0,3549659.5,439953.25,3109706.0,19089102.0,1242280.5,17846822.0,1940.0,9839.740234375,640.349975585938,9199.3896484375,15686867.89,253870.79,15432997.1,16987103.77,28486.0,0.0670000016689301,53410602.2,10316016.45,43094585.75,0.0,0.0,0.0,3757226.5,692063.0625,3065163.5,19444094.0,945933.875,18498160.0,1909,10185.490234375,495.510009765625,9689.9697265625,2024,83.3,78.6,83.3,9297.25,8820.48,476.76,81.7,4.5,,30345,School_FESR_FY24_for_Display.csv
6444060,644,DeKalb County,4060,Laurel Ridge Elementary School,4791517.97,415416.63,4376101.34,382642.8,92113.0,0.0054999999701976,310061613.73,27546096.05,282515517.69,0.0,0.0,0.0,1707461.75,151503.53125,1555958.25,6498980.0,566920.1875,5932059.5,504.0,12894.7998046875,1124.83996582031,11769.9599609375,4395010.4,665990.92,3729019.48,406577.14,84984.0,0.0043000001460313,415680236.8,66572340.14,349107896.65,0.0,0.0,0.0,1787425.125,286261.0625,1501164.0,6182435.5,952252.0,5230183.5,367.0,16845.869140625,2594.68994140625,14251.1796875,5067009.96,768396.85,4298613.11,469772.71,83863.0,0.0046999999321997,475158386.419999,103497330.34,371661056.08,0.0,0.0,0.0,2233244.5,486437.4375,1746807.0,7300254.5,1254834.25,6045420.0,395,18481.66015625,3176.80004882813,15304.8603515625,2024,80.0,77.6,84.7,16074.11,13775.33,2298.78,80.8,2.5,,30033,School_FESR_FY24_for_Display.csv
7830640640,7830640,State Charter Schools,640,Liberation Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827981.91,362496.52,1465485.39,1192071.54,,,,,,0.0,0.0,0.0,,,,1827981.875,362496.53125,1465485.375,76,24052.390625,4769.68994140625,19282.69921875,2024,56.2,,,,,,,,This school is missing one or more years of PPE or Single Score data,30337,School_FESR_FY24_for_Display.csv
7614063,761,Atlanta Public Schools,4063,M. A. Jones Elementary School,5841398.5,357040.26,5484358.24,1049398.91,40154.0,0.0118000004440546,189665292.71,16112002.97,173553289.72,0.0,0.0,0.0,2245065.75,190121.640625,2054944.125,8086464.5,547161.875,7539302.5,473.0,17096.119140625,1156.7900390625,15939.330078125,6046748.14,551831.77,5494916.37,246147.42,37162.0,0.011400000192225,317658619.62,69701144.91,247957474.72,0.0,0.0,0.0,3621308.25,794593.0625,2826715.25,9668056.0,1346424.875,8321631.5,423.0,22855.919921875,3183.0400390625,19672.890625,7304264.83,606555.68,6697709.15,539866.5,37529.0,0.0118000004440546,361642054.67,54006398.81,307635655.84,0.0,0.0,0.0,4267376.5,637275.5,3630101.0,11571641.0,1243831.125,10327810.0,444,26062.25,2801.419921875,23260.830078125,2024,40.9,75.7,73.3,22004.76,19624.35,2380.42,63.3,1.5,,30314,School_FESR_FY24_for_Display.csv
